Agent,Year,Delta_DPI,Delta_Consumption,MPC
12,2013,2430.813189033812,-133.7307378394762,-0.05501481497746475
12,2017,2897.6219943817414,-610.221662272088,-0.21059395029967998
13,2002,1194.4236384311807,9343.955500417476,7.822982733906977
13,2003,7831.703757492418,-9166.112565107847,-1.1703855060067652
13,2004,4458.867192569844,36152.3767949381,8.107973445627985
13,2005,4534.339209793456,1014.3747921494942,0.22370950765187683
13,2006,4607.272599369797,26.199575057224138,0.005686569329717506
13,2007,1871.8370241404627,6846.566586671004,3.6576723819291423
13,2013,2351.1980469427654,30.98589086078573,0.013178766842323773
13,2017,3317.4643862378434,-15335.608949277972,-4.6226898509886505
14,2003,8108.058468976204,-26259.254725753097,-3.238661243777245
14,2004,4700.130990599602,44021.426473524,9.365999918208264
14,2005,5059.630091598985,-11884.809271808641,-2.3489482544469387
14,2006,4203.429695790677,21142.91520122478,5.029920025163579
14,2007,1898.5017652157112,3093.214345955421,1.6292923202017482
14,2013,2327.2843255334446,-125.85066182720766,-0.05407618675829865
14,2017,2857.09264116369,-42819.695434622816,-14.98715681028194
15,2003,7838.694376898493,35901.92682046785,4.580090139280699
15,2004,6026.747124961956,-1972.5321000792173,-0.3272963107924773
15,2005,4546.5136132156185,13466.438859830305,2.9619264353870216
15,2006,4250.467543658757,1683.32541975817,0.39603300165637345
15,2007,2421.164500066996,6977.570635739277,2.881906882223906
15,2012,1472.8454488972202,1133.5114663346612,0.7696065240133428
15,2013,1939.736008137028,-12769.358443369681,-6.583039336179411
15,2017,3458.0983300340595,-1446.614052842444,-0.4183264658145785
16,2002,1257.9410280686425,-37004.22360244559,-29.416501073392425
16,2003,7638.564691408566,69776.93085607834,9.134822270283259
16,2004,5408.636258871615,14962.8094166839,2.766466203405873
16,2005,5514.986462291185,-15663.087375785879,-2.8400953443643986
16,2006,3649.963539494769,12367.564943146092,3.388407804440156
16,2007,2408.529307540113,-1270.8669076710357,-0.5276526649239746
16,2013,3015.0083137281035,-3401.4246657104522,-1.1281642741158942
16,2017,3612.481776803208,-15821.256905410453,-4.379608779483215
17,2002,1365.4169677849713,-39041.029192871894,-28.59275233425996
17,2003,8785.873956601921,65033.04017672039,7.402000130886576
17,2004,4730.092964381038,18246.07565237391,3.857445464554738
17,2005,5855.7888949763,-20578.636839345738,-3.5142381681484824
17,2006,4093.914316997121,37693.309080482315,9.207156320782573
17,2007,2472.848087842751,-13784.63892642426,-5.574397794265488
17,2013,2440.802931586615,-35.540568407290266,-0.014561015126357432
17,2017,2316.083428865386,7212.386797355561,3.1140444715710434
17,2018,1350.5327277065953,-3896.115584510044,-2.884873135304337
18,2002,1803.2056948083045,19998.93623338145,11.09076811977765
18,2003,7951.42066434474,6013.060942151424,0.7562247296404293
18,2004,6149.458866180037,-20782.607678950255,-3.3795831684065134
18,2005,5771.149721852911,21406.85797219613,3.7092882707820563
18,2006,4496.375894958561,13812.204993082749,3.071852824531265
18,2007,1836.102785570285,11163.513067313586,6.080004428426512
18,2013,2399.982802408398,17270.828065258334,7.196229926284033
18,2017,3771.6003241169674,55699.95854915562,14.768255849642943
19,2002,2895.3489887885517,6443.238828275746,2.22537554306076
19,2003,7861.034938435565,-8648.773032945333,-1.1002079370819509
19,2004,5312.382374434499,42240.783384742215,7.951382337992703
19,2005,4956.1648362541455,-53896.13472997247,-10.8745646100639
19,2006,4914.163807729579,112165.83810044471,22.825010009641314
19,2007,3452.9358439637,-50772.06051021299,-14.704026603613533
19,2013,2544.4069037455192,846.2974090831412,0.33261087597166195
19,2017,3643.319655446656,-6420.866976456688,-1.7623671771039031
20,2002,2230.3827723786235,-326.18690431797586,-0.14624705156331044
20,2003,8006.016195258329,25498.632999434238,3.184933976843083
20,2004,4637.405012207993,-5912.4198913381115,-1.274941454493113
20,2005,6054.4605414816615,4378.640983600257,0.7232091040317038
20,2006,3813.775101243198,-10682.97853105911,-2.8011558750742065
20,2007,2568.9423937883694,69152.49540946927,26.918663328799454
20,2012,1059.2909765107615,1175.5152880312235,1.1097189668350593
20,2013,2502.057248688914,890.2788007498893,0.3558187172641227
20,2017,3807.02204801928,-4026.466202744312,-1.0576419447949361
21,2002,1428.608031244221,13854.27759354659,9.697745841090121
21,2003,7916.0289878672775,-18335.71536000594,-2.316276934825363
21,2004,5424.7535676451225,40855.61550315945,7.5313311459592835
21,2005,5210.330657191502,-9129.467393657716,-1.7521858005416353
21,2006,4539.069021546486,30558.56106472292,6.7323411297921725
21,2007,3435.8051134997513,-24722.70449304901,-7.195607339866309
21,2013,2673.678807327815,224.83665023121284,0.08409261786232426
21,2017,3840.1241463116603,-5706.411150805448,-1.4859965285982508
22,2002,2473.9905799846747,8897.626755770922,3.596467515986273
22,2003,8119.595718765515,1031.6271138110023,0.12705399992105132
22,2004,5785.008918143867,14358.32096487678,2.4819876975200375
22,2005,5408.9698803861975,14165.042137893237,2.6188058819218014
22,2006,5006.525685836648,5877.73188172403,1.1740141268728541
22,2007,2696.0682064017165,4252.927926869161,1.5774556136119766
22,2013,2485.1887546015787,-10180.22259915428,-4.096357904527198
22,2017,4007.3194866723206,2462.773221733747,0.6145687235381461
23,2002,5596.125665574742,-5392.86466747988,-0.9636782641702907
23,2003,7320.646442197554,-1389.187207080875,-0.18976291479852708
23,2004,7128.576581290545,37052.68318932068,5.19776743179951
23,2005,6507.980669603916,-7685.712553521706,-1.1809673297615169
23,2006,3200.109516618948,37209.347952367185,11.627523295415354
23,2007,2849.0026486293355,-24072.88778208327,-8.449584205779807
23,2012,3098.2202986604243,-9483.299477980385,-3.0608861100292555
23,2017,2965.832206724095,-879.5524409608333,-0.29656176737400175
24,2002,3669.93362924752,-9961.58092433057,-2.714376315948004
24,2003,9881.676217609536,-5623.892767393976,-0.5691233595948001
24,2004,4077.826382645202,71874.0437119983,17.625577199138892
24,2005,5357.8574010787415,-17911.67296402427,-3.3430663832930616
24,2006,5368.278270702547,13196.605045929231,2.4582565173549003
24,2007,2871.667352647113,817.9754561249283,0.2848433873689847
24,2012,1031.2428102341655,30810.027951996643,29.876599037815907
24,2013,1443.879238198424,-10224.777567229612,-7.081463114593577
24,2017,1879.3377818014997,5555.883476198185,2.9562985057813367
25,2002,3367.800568362931,2622.21590282947,0.778613771689015
25,2003,9159.67576499957,-8114.210220879962,-0.8858621668558967
25,2004,4626.470577214146,-43582.5376417659,-9.420256092498347
25,2005,6442.175597524736,181725.1122300727,28.20865552002286
25,2006,3787.083178610541,-95339.60685335423,-25.174943975836776
25,2007,2816.306258719502,29849.279621236754,10.598733546403583
25,2012,1060.4308891317341,10721.878437705367,10.110869598003024
25,2013,2765.773632298078,-6145.8067805905885,-2.222093199827075
25,2017,4108.664205733396,-2325.0129565275565,-0.5658805003541394
25,2018,1948.6689881164639,3796.5410791384347,1.948273976899524
26,2002,2342.6212856789207,-12303.93331556757,-5.252207597866907
26,2003,8553.628897604096,26164.91214565179,3.0589253355357373
26,2004,7688.387732105766,-16244.440659560176,-2.1128539852023045
26,2005,6555.3611890003085,71384.5687573697,10.88949436945607
26,2006,3030.746119825635,-15248.037752945791,-5.031116810873964
26,2007,5450.523603252048,-16397.138850036863,-3.0083603051005103
26,2012,2117.4351579739014,1109.3002258666384,0.5238886403152427
26,2013,1510.1211161607935,-5237.023333012243,-3.4679492108066245
26,2017,4236.93228527336,-12358.680977993004,-2.916893673507374
27,2002,5551.741509509375,12366.34999671088,2.2274722220998604
27,2003,9986.090912779851,-15655.592236768178,-1.567739806647734
27,2004,5958.662902139273,-28871.275322701083,-4.845260723229661
27,2005,6058.247979856242,128379.78750701022,21.19090996833982
27,2006,7353.258240831521,-61083.47951245055,-8.306995009812562
27,2007,3222.5928997551964,34323.427992056386,10.650873088767668
27,2012,1079.566642027523,1122.929524186533,1.0401669340927122
27,2013,2736.2664568379987,1075.8032632178802,0.393164657093033
27,2017,2994.6200838353834,-6517.728749188769,-2.1764793418606665
28,2002,3660.6422734202497,23568.11488339251,6.438245838583977
28,2003,9414.3896892817,6565.509601564816,0.6973908897184977
28,2004,8157.844905310543,-8888.891607302125,-1.0896127237618467
28,2005,4324.806104720803,-2378.8075154745457,-0.5500379572804258
28,2006,5305.992508948286,15875.972000137714,2.992083379945165
28,2007,2867.623458277696,26432.74159080445,9.217647287165114
28,2012,2414.1681594161782,21369.624247559143,8.851754656861596
28,2013,1406.1772834977892,-5874.87180418655,-4.177902653620692
28,2014,2194.42654535998,4240.576493313187,1.9324303665026756
28,2017,4430.548441481835,-48764.164403097995,-11.006349450224814
28,2018,2183.55873999733,55964.847416063276,25.630108497164453
29,2002,3792.301741031435,-35981.25557423987,-9.487972748828167
29,2003,8858.04508496527,77841.32415104446,8.787641449597528
29,2004,8772.38740513468,-27027.655363869155,-3.080991994043634
29,2005,4861.238596667477,45238.16948879408,9.305893670762465
29,2006,5726.350685506914,-10176.274241530686,-1.7770958853928192
29,2007,3400.5771255899162,17224.754174096423,5.065244379983986
29,2013,2661.265033936681,-9057.882161655289,-3.4036001849302475
29,2017,3209.6094460795284,-1852.3498835249338,-0.5771262562139892
29,2018,2317.2293652158696,-412.91360983700724,-0.17819280906555438
30,2002,3025.7461127654824,13260.08830921058,4.3824193488233805
30,2003,10569.984709669894,31856.215954740837,3.013837468052092
30,2004,7667.8308922753495,-24912.246749493002,-3.2489301211102415
30,2005,5839.969918420014,23754.711654075712,4.067608564069877
30,2006,5458.1670329608605,18766.830179647397,3.4383026511130903
30,2007,2946.4634839844366,12746.836585482757,4.326147822556924
30,2012,2587.092851173453,20908.13460903993,8.081710171150768
30,2013,1390.740751419682,1443.665755333699,1.0380552621759236
30,2015,1697.0348740491318,-5545.307733098394,-3.26764512497452
30,2017,3115.434676742647,-980.054574486654,-0.3145803639546548
31,2002,2473.3020301582874,670.459780541205,0.2710788138148646
31,2003,9760.752254986117,-94561.59076968954,-9.687940877854404
31,2004,5405.516956866224,209786.24526022543,38.809654457516714
31,2005,6262.136525004869,-48317.04998739471,-7.715745224407598
31,2006,5491.651800821273,-15667.126514436124,-2.8528987420675715
31,2007,3202.3049870165996,1781.0947431501409,0.5561914778171965
31,2012,1047.0949168892403,-147977.6037410266,-141.32205338236724
31,2013,2822.9482814665826,337154.1388027577,119.43333890183736
31,2017,3081.803662109858,-444.2563149794005,-0.14415464568409742
32,2002,6293.793571027258,24373.810740395187,3.872674002623342
32,2003,12064.506485388963,-11000.503925671117,-0.9118072039659115
32,2004,6068.153749618708,37265.31850493855,6.141129582829063
32,2005,5831.020144500653,-35155.04971417913,-6.028970719186167
32,2006,6696.709347163996,66046.9008526846,9.862590330376955
32,2007,1574.2836519749544,4532.3687142543495,2.87900386221279
32,2012,1117.1946767036861,2665.045251803851,2.3854797264762673
32,2013,2903.9661101738166,626.9123380619276,0.21588142363837842
32,2017,3127.210680545395,-14399.405244333117,-4.604552336020359
32,2018,1025.6022993946099,26923.471200077707,26.251375621885824
33,2002,4719.041824125015,-19178.954330992914,-4.0641628207118075
33,2003,11438.994643679034,41024.31140100598,3.5863563782395174
33,2004,6166.256286088261,29332.718865087954,4.7569736813025
33,2005,9941.799805416667,-1764.4462045590917,-0.1774775432108133
33,2006,2191.434146498068,52636.436968923284,24.019173495601862
33,2007,5090.1048787558975,-47451.67369215342,-9.32233712711856
33,2009,1968.6430679862096,-16521.015970934182,-8.39208297308769
