Month,Saving_Rate
2001.01,0.0
2001.02,0.9675023713739033
2001.03,0.20891580969244852
2001.04,0.0762940663740285
2001.05,0.053681290783292576
2001.06,0.052249057083146894
2001.07,0.021473103398955633
2001.08,0.060663897756572494
2001.09,0.025128611449833173
2001.10,0.0035966919756530874
2001.11,0.014710804238988202
2001.12,0.12837140537212163
2002.01,0.14086964911831354
2002.02,0.1842998784808565
2002.03,0.20856493072397625
2002.04,0.18768153326149561
2002.05,0.14204864238730364
2002.06,0.1293944149897281
2002.07,0.09379832846480761
2002.08,0.0934297093048534
2002.09,0.11879959602379898
2002.10,0.08618778321068904
2002.11,0.13267737732625406
2002.12,0.11256453603281473
2003.01,0.18661767310552785
2003.02,0.1478603838081835
2003.03,0.09264925698349843
2003.04,0.10234435982985625
2003.05,0.047833199739061985
2003.06,0.060490131069671146
2003.07,0.07546929058576667
2003.08,0.06719578164879556
2003.09,0.06680064559697864
2003.10,0.0778282718269921
2003.11,0.060762806668687046
2003.12,0.08483997119262761
2004.01,0.05913755820165216
2004.02,0.05475468655004466
2004.03,0.057709941374802
2004.04,0.0016345311622902494
2004.05,0.033655091236109796
2004.06,0.0165696622979105
2004.07,0.035318571405786744
2004.08,0.03454076332876283
2004.09,0.05811555170990651
2004.10,0.02472834067139564
2004.11,0.02469153891454593
2004.12,0.03233306199926564
2005.01,0.0370678806894665
2005.02,0.02754720206269923
2005.03,0.047665395737428985
2005.04,0.0012969469350617973
2005.05,-0.017651115957436455
2005.06,0.007006050763006203
2005.07,0.040312552755483344
2005.08,-0.019679884279095883
2005.09,0.02894987773863669
2005.10,0.002949876821147648
2005.11,0.004028971037752897
2005.12,0.0028762310687371773
2006.01,-0.018963195867925053
2006.02,-0.006856872234762675
2006.03,-0.01666970675332039
2006.04,0.010361529693323024
2006.05,-0.039896768658486424
2006.06,-0.007941515485328109
2006.07,-0.016203928523924955
2006.08,-0.025249942338163807
2006.09,0.0019021693125851262
2006.10,0.019164109249536595
2006.11,-0.02563356531909936
2006.12,-0.013922174422378704
2007.01,-0.044263205185121716
2007.02,-0.02375369226650471
2007.03,-0.03040286674225215
2007.04,-0.03212931391404995
2007.05,-0.018558874050212823
2007.06,-0.0021289731158603987
2007.07,-0.01235285108458567
2007.08,0.005720459323642857
2007.09,-0.017638035208834866
2007.10,-0.02241699331152541
2007.11,-0.05587863080288919
2007.12,-0.024425871482645436
2008.01,0.015728813103141805
2008.02,-0.009187935688676409
2008.03,-0.01729844517055522
2008.04,0.008705711032417183
2008.05,0.004232528341219263
2008.06,0.01402201848255851
2008.07,0.007808436817050391
2008.08,-0.05346865030590918
2008.09,0.03025121329453903
2008.10,-0.026933696618059704
2008.11,0.13023345601609362
2008.12,0.03170544705647668
2009.01,0.051045048067398215
2009.02,0.03559286482999332
2009.03,-0.03356387051022338
2009.04,-0.03540946384007479
2009.05,0.0036265855031296095
2009.06,0.016938969322164696
2009.07,0.034743098923547835
2009.08,0.10495139940854681
2009.09,0.10335601585299067
2009.10,0.060902816184265914
2009.11,0.06776756832518846
2009.12,0.058273490283786034
2010.01,0.0008500108388631827
2010.02,0.022465412614721188
2010.03,0.03486336591622958
2010.04,0.049536128500998575
2010.05,0.05096088772077416
2010.06,0.02924820139637582
2010.07,0.04464622182943824
2010.08,0.03680342393058783
2010.09,0.03227791008623466
2010.10,0.027443568969593685
2010.11,0.07803083475502726
2010.12,0.03779087378965691
2011.01,0.05824493190097978
2011.02,0.035491383583789025
2011.03,0.035009888599830494
2011.04,0.029831761285619124
2011.05,0.030579467543727125
2011.06,0.0445054941825098
2011.07,0.05560848499373083
2011.08,0.09031426701896018
2011.09,0.0703277911348699
2011.10,0.04773936727867398
2011.11,0.0592776262249429
2011.12,0.025647315021446238
2012.01,0.043013758238567006
2012.02,0.01080325014980953
2012.03,0.049488634945681474
2012.04,0.006909046374386225
2012.05,0.016678119271075386
2012.06,0.0268083468060533
2012.07,0.01669523341954073
2012.08,0.011547647121897141
2012.09,0.030222210734024195
2012.10,0.006472983369898557
2012.11,0.025479895829240297
2012.12,0.05229435287468686
2013.01,0.08605873362282183
2013.02,0.010772527257042402
2013.03,0.0093488593025535
2013.04,-0.0009303001080778107
2013.05,0.009234428067693867
2013.06,0.018940846546013277
2013.07,0.00925004283566623
2013.08,0.008827106179018556
2013.09,0.008152492428424881
2013.10,0.007963905625917584
2013.11,-0.0023028615740061024
2013.12,0.007880538286021732
2014.01,0.0066906622667471235
2014.02,0.006228855721915953
2014.03,0.006029706803626113
2014.04,-0.003923280586619094
2014.05,0.005671220913889803
2014.06,0.005685860509033126
2014.07,-0.004079108969503881
2014.08,-0.0037384835814245486
2014.09,0.016407539583185728
2014.10,0.0012404600496077288
2014.11,0.018196177479597418
2014.12,0.025716718733031826
2015.01,0.016201860045503082
2015.02,0.03567712710303266
2015.03,0.024228646855394467
2015.04,0.02436819801961718
2015.05,-0.005572213102540069
2015.06,-0.006517586133681426
2015.07,0.0048558142666870014
2015.08,0.031186987797905817
2015.09,0.020991304023300964
2015.10,0.061666510871740673
2015.11,0.019516275436853366
2015.12,-0.001708457622118981
2016.01,0.03810021590838785
2016.02,-0.0036581547259192703
2016.03,0.03303808482671151
2016.04,0.010929547037529248
2016.05,0.07826790114444748
2016.06,0.06926263891232179
2016.07,0.058456657643414275
2016.08,0.01871069971560685
2016.09,0.03486476672667751
2016.10,0.01333382043716883
2016.11,0.022262755819234797
2016.12,0.007951921506558305
2017.01,0.033292107297035946
2017.02,0.09357852327080633
2017.03,0.04708166319147215
